,Date,Hour,Temp,Weather,Wind,Humidity,Barometer,Visibility
3037,2012-09-08,18:30,61 °F,Clear.,22 mph,"('39%',)","('29.98 ""Hg',)",10 mi
3038,2012-09-08,19:00,61 °F,Clear.,21 mph,"('42%',)","('30.01 ""Hg',)",10 mi
3039,2012-09-08,19:30,61 °F,Clear.,23 mph,"('42%',)","('30.01 ""Hg',)",10 mi
3040,2012-09-08,20:00,59 °F,Clear.,22 mph,"('45%',)","('30.01 ""Hg',)",10 mi
3041,2012-09-08,20:30,59 °F,Clear.,23 mph,"('45%',)","('30.01 ""Hg',)",10 mi
3042,2012-09-08,21:00,59 °F,Clear.,18 mph,"('45%',)","('30.01 ""Hg',)",10 mi
3043,2012-09-08,21:30,59 °F,Clear.,20 mph,"('42%',)","('30.01 ""Hg',)",10 mi
3044,2012-09-08,22:00,59 °F,Clear.,18 mph,"('42%',)","('30.01 ""Hg',)",10 mi
3045,2012-09-08,22:30,59 °F,Clear.,13 mph,"('42%',)","('30.01 ""Hg',)",10 mi
3046,2012-09-08,23:00,59 °F,Clear.,14 mph,"('45%',)","('30.01 ""Hg',)",10 mi
3047,2012-09-08,23:30,57 °F,Clear.,10 mph,"('48%',)","('30.04 ""Hg',)",10 mi
3048,2012-09-09,00:00,57 °F,Clear.,13 mph,"('48%',)","('30.04 ""Hg',)",10 mi
3049,2012-09-09,00:30,57 °F,Clear.,17 mph,"('48%',)","('30.04 ""Hg',)",10 mi
3050,2012-09-09,01:00,57 °F,Clear.,20 mph,"('44%',)","('30.04 ""Hg',)",10 mi
3051,2012-09-09,01:30,57 °F,Clear.,16 mph,"('44%',)","('30.04 ""Hg',)",10 mi
3052,2012-09-09,02:00,57 °F,Clear.,12 mph,"('41%',)","('30.04 ""Hg',)",10 mi
3053,2012-09-09,02:30,55 °F,Clear.,10 mph,"('47%',)","('30.04 ""Hg',)",10 mi
3054,2012-09-09,03:00,55 °F,Clear.,10 mph,"('47%',)","('30.04 ""Hg',)",10 mi
3055,2012-09-09,04:00,55 °F,Clear.,9 mph,"('47%',)","('30.04 ""Hg',)",10 mi
3056,2012-09-09,04:30,55 °F,Clear.,9 mph,"('51%',)","('30.04 ""Hg',)",10 mi
3057,2012-09-09,05:00,54 °F,Clear.,10 mph,"('58%',)","('30.07 ""Hg',)",10 mi
3058,2012-09-09,05:30,54 °F,Sunny.,13 mph,"('58%',)","('30.07 ""Hg',)",10 mi
3059,2012-09-09,06:00,55 °F,Sunny.,12 mph,"('55%',)","('30.09 ""Hg',)",10 mi
3060,2012-09-09,06:30,55 °F,Sunny.,10 mph,"('51%',)","('30.09 ""Hg',)",10 mi
3061,2012-09-09,07:00,57 °F,Sunny.,13 mph,"('48%',)","('30.12 ""Hg',)",10 mi
3062,2012-09-09,07:30,59 °F,Sunny.,15 mph,"('42%',)","('30.12 ""Hg',)",10 mi
3063,2012-09-09,08:00,59 °F,Sunny.,14 mph,"('42%',)","('30.15 ""Hg',)",10 mi
3064,2012-09-09,08:30,61 °F,Sunny.,15 mph,"('39%',)","('30.15 ""Hg',)",10 mi
3065,2012-09-09,09:00,63 °F,Sunny.,15 mph,"('37%',)","('30.15 ""Hg',)",10 mi
3066,2012-09-09,10:00,63 °F,Sunny.,7 mph,"('49%',)","('30.15 ""Hg',)",10 mi
3067,2012-09-09,10:30,63 °F,Sunny.,13 mph,"('42%',)","('30.18 ""Hg',)",10 mi
3068,2012-09-09,11:00,64 °F,Sunny.,14 mph,"('43%',)","('30.18 ""Hg',)",10 mi
3069,2012-09-09,11:30,64 °F,Sunny.,13 mph,"('43%',)","('30.18 ""Hg',)",10 mi
3070,2012-09-09,12:00,64 °F,Sunny.,13 mph,"('46%',)","('30.18 ""Hg',)",10 mi
3071,2012-09-09,12:30,64 °F,Sunny.,13 mph,"('49%',)","('30.15 ""Hg',)",10 mi
3072,2012-09-09,13:00,66 °F,Sunny.,13 mph,"('35%',)","('30.15 ""Hg',)",10 mi
3073,2012-09-09,13:30,64 °F,Sunny.,14 mph,"('37%',)","('30.15 ""Hg',)",10 mi
3074,2012-09-09,14:00,64 °F,Sunny.,14 mph,"('40%',)","('30.15 ""Hg',)",10 mi
3075,2012-09-09,14:30,66 °F,Sunny.,13 mph,"('37%',)","('30.15 ""Hg',)",10 mi
3076,2012-09-09,15:00,66 °F,Sunny.,13 mph,"('37%',)","('30.15 ""Hg',)",10 mi
3077,2012-09-09,15:30,66 °F,Sunny.,10 mph,"('37%',)","('30.15 ""Hg',)",10 mi
3078,2012-09-09,16:00,66 °F,Sunny.,9 mph,"('32%',)","('30.15 ""Hg',)",10 mi
3079,2012-09-09,16:30,66 °F,Sunny.,12 mph,"('32%',)","('30.15 ""Hg',)",10 mi
3080,2012-09-09,17:00,64 °F,Clear.,10 mph,"('43%',)","('30.15 ""Hg',)",10 mi
3081,2012-09-09,17:30,63 °F,Clear.,10 mph,"('49%',)","('30.18 ""Hg',)",10 mi
3082,2012-09-09,18:00,63 °F,Clear.,8 mph,"('49%',)","('30.18 ""Hg',)",10 mi
3083,2012-09-09,18:30,61 °F,Clear.,8 mph,"('52%',)","('30.18 ""Hg',)",10 mi
3084,2012-09-09,19:00,61 °F,Clear.,7 mph,"('52%',)","('30.21 ""Hg',)",10 mi
3085,2012-09-09,19:30,61 °F,Clear.,6 mph,"('55%',)","('30.21 ""Hg',)",10 mi
3086,2012-09-09,20:00,61 °F,Clear.,6 mph,"('55%',)","('30.21 ""Hg',)",10 mi
3087,2012-09-09,20:30,61 °F,Clear.,6 mph,"('55%',)","('30.24 ""Hg',)",10 mi
3088,2012-09-09,21:00,61 °F,Clear.,5 mph,"('59%',)","('30.24 ""Hg',)",10 mi
3089,2012-09-09,21:30,57 °F,Clear.,8 mph,"('63%',)","('30.24 ""Hg',)",10 mi
3090,2012-09-09,22:00,57 °F,Clear.,7 mph,"('63%',)","('30.24 ""Hg',)",10 mi
3091,2012-09-09,22:30,57 °F,Clear.,7 mph,"('63%',)","('30.24 ""Hg',)",10 mi
3092,2012-09-09,23:00,57 °F,Clear.,6 mph,"('59%',)","('30.24 ""Hg',)",10 mi
3093,2012-09-09,23:30,57 °F,Clear.,8 mph,"('59%',)","('30.24 ""Hg',)",10 mi
3094,2012-09-10,00:00,55 °F,Clear.,8 mph,"('63%',)","('30.24 ""Hg',)",10 mi
3095,2012-09-10,00:30,54 °F,Clear.,7 mph,"('67%',)","('30.24 ""Hg',)",10 mi
3096,2012-09-10,01:00,54 °F,Clear.,7 mph,"('72%',)","('30.24 ""Hg',)",10 mi
3097,2012-09-10,01:30,54 °F,Clear.,7 mph,"('72%',)","('30.24 ""Hg',)",10 mi
3098,2012-09-10,02:00,52 °F,Clear.,6 mph,"('77%',)","('30.24 ""Hg',)",10 mi
3099,2012-09-10,02:30,52 °F,Haze.,7 mph,"('72%',)","('30.21 ""Hg',)",3 mi
3100,2012-09-10,03:00,52 °F,Haze.,8 mph,"('72%',)","('30.21 ""Hg',)",3 mi
3101,2012-09-10,03:30,52 °F,Haze.,9 mph,"('72%',)","('30.21 ""Hg',)",3 mi
3102,2012-09-10,04:00,50 °F,Haze.,8 mph,"('76%',)","('30.21 ""Hg',)",3 mi
3103,2012-09-10,04:30,50 °F,Haze.,7 mph,"('76%',)","('30.21 ""Hg',)",3 mi
3104,2012-09-10,05:00,50 °F,Haze.,7 mph,"('67%',)","('30.24 ""Hg',)",3 mi
3105,2012-09-10,05:30,50 °F,Haze.,8 mph,"('71%',)","('30.24 ""Hg',)",3 mi
3106,2012-09-10,06:00,50 °F,Haze.,8 mph,"('71%',)","('30.24 ""Hg',)",4 mi
3107,2012-09-10,06:55,50 °F,Clear.,9 mph,"('67%',)","('30.27 ""Hg',)",4 mi
3108,2012-09-10,07:00,52 °F,Clear.,10 mph,"('67%',)","('30.27 ""Hg',)",4 mi
3109,2012-09-10,07:30,54 °F,Clear.,9 mph,"('63%',)","('30.27 ""Hg',)",4 mi
3110,2012-09-10,08:00,57 °F,Clear.,10 mph,"('55%',)","('30.27 ""Hg',)",4 mi
3111,2012-09-10,08:30,59 °F,Clear.,10 mph,"('51%',)","('30.27 ""Hg',)",6 mi
3112,2012-09-10,09:00,61 °F,Clear.,9 mph,"('48%',)","('30.27 ""Hg',)",6 mi
3113,2012-09-10,09:30,64 °F,Clear.,8 mph,"('43%',)","('30.24 ""Hg',)",6 mi
3114,2012-09-10,10:00,66 °F,Sunny.,9 mph,"('40%',)","('30.24 ""Hg',)",10 mi
3115,2012-09-10,10:30,70 °F,Sunny.,9 mph,"('35%',)","('30.24 ""Hg',)",10 mi
3116,2012-09-10,11:00,73 °F,Sunny.,7 mph,"('31%',)","('30.21 ""Hg',)",10 mi
3117,2012-09-10,12:00,73 °F,Sunny.,8 mph,"('27%',)","('30.18 ""Hg',)",10 mi
3118,2012-09-10,12:30,73 °F,Sunny.,16 mph,"('36%',)","('30.15 ""Hg',)",10 mi
3119,2012-09-10,13:00,72 °F,Sunny.,18 mph,"('38%',)","('30.15 ""Hg',)",10 mi
3120,2012-09-10,13:30,73 °F,Sunny.,17 mph,"('31%',)","('30.12 ""Hg',)",10 mi
3121,2012-09-10,14:00,73 °F,Sunny.,20 mph,"('31%',)","('30.12 ""Hg',)",10 mi
3122,2012-09-10,14:30,72 °F,Sunny.,20 mph,"('38%',)","('30.12 ""Hg',)",10 mi
3123,2012-09-10,15:00,72 °F,Sunny.,21 mph,"('38%',)","('30.09 ""Hg',)",10 mi
3124,2012-09-10,15:30,72 °F,Sunny.,20 mph,"('31%',)","('30.09 ""Hg',)",10 mi
3125,2012-09-10,16:00,72 °F,Sunny.,22 mph,"('36%',)","('30.09 ""Hg',)",10 mi
3126,2012-09-10,16:30,70 °F,Sunny.,21 mph,"('43%',)","('30.09 ""Hg',)",10 mi
3127,2012-09-10,17:00,68 °F,Clear.,17 mph,"('49%',)","('30.09 ""Hg',)",10 mi
3128,2012-09-10,17:30,68 °F,Clear.,20 mph,"('53%',)","('30.12 ""Hg',)",10 mi
3129,2012-09-10,18:00,68 °F,Clear.,17 mph,"('53%',)","('30.12 ""Hg',)",10 mi
3130,2012-09-10,18:30,66 °F,Clear.,18 mph,"('56%',)","('30.12 ""Hg',)",10 mi
3131,2012-09-10,19:00,66 °F,Clear.,20 mph,"('60%',)","('30.15 ""Hg',)",10 mi
3132,2012-09-10,20:00,66 °F,Clear.,20 mph,"('60%',)","('30.15 ""Hg',)",10 mi
3133,2012-09-10,20:30,64 °F,Clear.,18 mph,"('68%',)","('30.15 ""Hg',)",10 mi
3134,2012-09-10,21:00,64 °F,Clear.,18 mph,"('68%',)","('30.15 ""Hg',)",10 mi
3135,2012-09-10,21:30,63 °F,Clear.,9 mph,"('68%',)","('30.18 ""Hg',)",10 mi
3136,2012-09-10,22:00,61 °F,Clear.,8 mph,"('68%',)","('30.18 ""Hg',)",10 mi
3137,2012-09-10,22:30,59 °F,Clear.,6 mph,"('82%',)","('30.18 ""Hg',)",10 mi
3138,2012-09-10,23:00,59 °F,Clear.,5 mph,"('82%',)","('30.15 ""Hg',)",3 mi
3139,2012-09-10,23:30,59 °F,Clear.,No wind,"('82%',)","('30.15 ""Hg',)",10 mi
3140,2012-09-11,00:00,57 °F,Clear.,6 mph,"('82%',)","('30.15 ""Hg',)",4 mi
3141,2012-09-11,00:30,55 °F,Clear.,9 mph,"('82%',)","('30.18 ""Hg',)",4 mi
3142,2012-09-11,01:00,59 °F,Clear.,15 mph,"('82%',)","('30.18 ""Hg',)",4 mi
3143,2012-09-11,02:00,59 °F,Passing clouds.,21 mph,"('88%',)","('30.18 ""Hg',)",N/A
3144,2012-09-11,02:30,59 °F,Passing clouds.,22 mph,"('88%',)","('30.18 ""Hg',)",N/A
3145,2012-09-11,03:00,59 °F,Passing clouds.,23 mph,"('88%',)","('30.18 ""Hg',)",6 mi
3146,2012-09-11,03:30,59 °F,Passing clouds.,20 mph,"('82%',)","('30.18 ""Hg',)",6 mi
3147,2012-09-11,04:00,59 °F,Passing clouds.,21 mph,"('88%',)","('30.18 ""Hg',)",6 mi
3148,2012-09-11,04:30,59 °F,Passing clouds.,20 mph,"('82%',)","('30.18 ""Hg',)",6 mi
3149,2012-09-11,05:00,59 °F,Passing clouds.,17 mph,"('82%',)","('30.21 ""Hg',)",6 mi
3150,2012-09-11,05:30,59 °F,Passing clouds.,20 mph,"('88%',)","('30.21 ""Hg',)",6 mi
3151,2012-09-11,06:00,59 °F,Passing clouds.,17 mph,"('88%',)","('30.21 ""Hg',)",6 mi
3152,2012-09-11,06:30,59 °F,Passing clouds.,12 mph,"('82%',)","('30.24 ""Hg',)",N/A
3153,2012-09-11,07:00,57 °F,Broken clouds.,12 mph,"('82%',)","('30.24 ""Hg',)",N/A
3154,2012-09-11,07:30,57 °F,Partly sunny.,7 mph,"('77%',)","('30.24 ""Hg',)",N/A
3155,2012-09-11,08:00,59 °F,Partly sunny.,6 mph,"('72%',)","('30.27 ""Hg',)",N/A
3156,2012-09-11,08:30,61 °F,Partly sunny.,9 mph,"('72%',)","('30.27 ""Hg',)",N/A
3157,2012-09-11,09:00,63 °F,Partly sunny.,10 mph,"('73%',)","('30.27 ""Hg',)",N/A
3158,2012-09-11,10:00,63 °F,Partly sunny.,15 mph,"('73%',)","('30.24 ""Hg',)",N/A
3159,2012-09-11,10:30,64 °F,Partly sunny.,17 mph,"('64%',)","('30.24 ""Hg',)",N/A
3160,2012-09-11,11:00,64 °F,Partly sunny.,17 mph,"('64%',)","('30.24 ""Hg',)",N/A
3161,2012-09-11,11:30,64 °F,Partly sunny.,17 mph,"('68%',)","('30.24 ""Hg',)",N/A
3162,2012-09-11,12:00,64 °F,Partly sunny.,16 mph,"('68%',)","('30.24 ""Hg',)",N/A
3163,2012-09-11,12:30,64 °F,Scattered clouds.,16 mph,"('68%',)","('30.21 ""Hg',)",N/A
3164,2012-09-11,13:00,64 °F,Passing clouds.,16 mph,"('73%',)","('30.21 ""Hg',)",N/A
3165,2012-09-11,13:30,63 °F,Passing clouds.,14 mph,"('83%',)","('30.21 ""Hg',)",N/A
3166,2012-09-11,14:00,64 °F,Passing clouds.,16 mph,"('73%',)","('30.18 ""Hg',)",N/A
3167,2012-09-11,15:00,64 °F,Passing clouds.,15 mph,"('73%',)","('30.18 ""Hg',)",N/A
3168,2012-09-11,15:30,64 °F,Passing clouds.,14 mph,"('64%',)","('30.18 ""Hg',)",N/A
3169,2012-09-11,16:00,64 °F,Passing clouds.,13 mph,"('64%',)","('30.18 ""Hg',)",N/A
3170,2012-09-11,16:30,64 °F,Passing clouds.,14 mph,"('64%',)","('30.18 ""Hg',)",N/A
3171,2012-09-11,17:00,64 °F,Passing clouds.,12 mph,"('64%',)","('30.18 ""Hg',)",N/A
3172,2012-09-11,17:30,63 °F,Passing clouds.,12 mph,"('68%',)","('30.18 ""Hg',)",N/A
3173,2012-09-11,18:00,63 °F,Passing clouds.,12 mph,"('73%',)","('30.21 ""Hg',)",N/A
3174,2012-09-11,18:30,63 °F,Passing clouds.,10 mph,"('68%',)","('30.21 ""Hg',)",N/A
3175,2012-09-11,19:00,63 °F,Passing clouds.,10 mph,"('64%',)","('30.21 ""Hg',)",N/A
3176,2012-09-11,19:30,61 °F,Passing clouds.,10 mph,"('68%',)","('30.24 ""Hg',)",N/A
3177,2012-09-11,20:00,61 °F,Passing clouds.,9 mph,"('72%',)","('30.24 ""Hg',)",N/A
3178,2012-09-11,21:00,61 °F,Passing clouds.,9 mph,"('77%',)","('30.27 ""Hg',)",N/A
3179,2012-09-11,21:30,59 °F,Clear.,9 mph,"('82%',)","('30.27 ""Hg',)",10 mi
3180,2012-09-11,22:00,57 °F,Clear.,7 mph,"('82%',)","('30.27 ""Hg',)",10 mi
3181,2012-09-11,22:30,57 °F,Clear.,7 mph,"('82%',)","('30.27 ""Hg',)",10 mi
3182,2012-09-11,23:00,57 °F,Clear.,7 mph,"('82%',)","('30.24 ""Hg',)",10 mi
3183,2012-09-11,23:30,59 °F,Clear.,7 mph,"('77%',)","('30.24 ""Hg',)",10 mi
3184,2012-09-12,00:00,57 °F,Clear.,7 mph,"('77%',)","('30.24 ""Hg',)",10 mi
3185,2012-09-12,00:30,55 °F,Clear.,6 mph,"('82%',)","('30.24 ""Hg',)",10 mi
3186,2012-09-12,01:00,55 °F,Clear.,7 mph,"('82%',)","('30.24 ""Hg',)",10 mi
3187,2012-09-12,01:30,54 °F,Clear.,8 mph,"('88%',)","('30.24 ""Hg',)",10 mi
3188,2012-09-12,02:00,55 °F,Clear.,7 mph,"('77%',)","('30.21 ""Hg',)",10 mi
3189,2012-09-12,02:30,54 °F,Clear.,5 mph,"('82%',)","('30.21 ""Hg',)",10 mi
3190,2012-09-12,03:00,54 °F,Clear.,5 mph,"('82%',)","('30.21 ""Hg',)",10 mi
3191,2012-09-12,04:00,54 °F,Clear.,7 mph,"('82%',)","('30.21 ""Hg',)",10 mi
3192,2012-09-12,04:30,54 °F,Passing clouds.,7 mph,"('77%',)","('30.21 ""Hg',)",N/A
3193,2012-09-12,05:00,54 °F,Passing clouds.,6 mph,"('77%',)","('30.21 ""Hg',)",N/A
3194,2012-09-12,05:30,52 °F,Passing clouds.,7 mph,"('82%',)","('30.21 ""Hg',)",N/A
3195,2012-09-12,06:00,52 °F,Sunny.,8 mph,"('77%',)","('30.21 ""Hg',)",10 mi
3196,2012-09-12,06:30,54 °F,Sunny.,8 mph,"('72%',)","('30.21 ""Hg',)",10 mi
3197,2012-09-12,07:00,55 °F,Sunny.,7 mph,"('72%',)","('30.21 ""Hg',)",10 mi
3198,2012-09-12,07:30,57 °F,Sunny.,9 mph,"('77%',)","('30.21 ""Hg',)",10 mi
3199,2012-09-12,08:00,59 °F,Sunny.,9 mph,"('72%',)","('30.21 ""Hg',)",10 mi
3200,2012-09-12,08:30,63 °F,Sunny.,10 mph,"('64%',)","('30.21 ""Hg',)",10 mi
3201,2012-09-12,09:00,63 °F,Partly sunny.,9 mph,"('64%',)","('30.21 ""Hg',)",N/A
3202,2012-09-12,10:00,68 °F,Scattered clouds.,8 mph,"('56%',)","('30.18 ""Hg',)",N/A
3203,2012-09-12,11:00,70 °F,Passing clouds.,15 mph,"('53%',)","('30.15 ""Hg',)",N/A
3204,2012-09-12,11:30,70 °F,Passing clouds.,12 mph,"('53%',)","('30.12 ""Hg',)",N/A
3205,2012-09-12,12:00,70 °F,Passing clouds.,15 mph,"('57%',)","('30.09 ""Hg',)",N/A
3206,2012-09-12,12:30,70 °F,Passing clouds.,16 mph,"('57%',)","('30.07 ""Hg',)",N/A
3207,2012-09-12,13:00,72 °F,Passing clouds.,17 mph,"('53%',)","('30.04 ""Hg',)",N/A
3208,2012-09-12,13:30,70 °F,Passing clouds.,18 mph,"('60%',)","('30.04 ""Hg',)",N/A
3209,2012-09-12,14:00,70 °F,Passing clouds.,18 mph,"('60%',)","('30.01 ""Hg',)",N/A
3210,2012-09-12,14:30,72 °F,Passing clouds.,20 mph,"('57%',)","('29.98 ""Hg',)",N/A
3211,2012-09-12,15:00,72 °F,Sunny.,20 mph,"('57%',)","('29.98 ""Hg',)",10 mi
3212,2012-09-12,15:30,70 °F,Sunny.,18 mph,"('60%',)","('29.98 ""Hg',)",10 mi
3213,2012-09-12,16:00,70 °F,Sunny.,18 mph,"('60%',)","('29.95 ""Hg',)",10 mi
3214,2012-09-12,16:30,70 °F,Sunny.,23 mph,"('60%',)","('29.95 ""Hg',)",10 mi
3215,2012-09-12,17:00,68 °F,Clear.,21 mph,"('69%',)","('29.95 ""Hg',)",10 mi
3216,2012-09-12,17:30,68 °F,Passing clouds.,18 mph,"('73%',)","('29.95 ""Hg',)",6 mi
3217,2012-09-12,18:00,68 °F,Passing clouds.,20 mph,"('73%',)","('29.95 ""Hg',)",6 mi
3218,2012-09-12,18:30,68 °F,Passing clouds.,21 mph,"('69%',)","('29.98 ""Hg',)",6 mi
3219,2012-09-12,19:00,66 °F,Clear.,20 mph,"('73%',)","('29.98 ""Hg',)",10 mi
3220,2012-09-12,19:30,66 °F,Clear.,17 mph,"('73%',)","('29.98 ""Hg',)",10 mi
3221,2012-09-12,20:00,66 °F,Clear.,14 mph,"('73%',)","('29.98 ""Hg',)",10 mi
3222,2012-09-12,21:00,66 °F,Clear.,10 mph,"('68%',)","('29.95 ""Hg',)",10 mi
3223,2012-09-12,21:30,68 °F,Clear.,8 mph,"('64%',)","('29.95 ""Hg',)",10 mi
3224,2012-09-12,22:00,64 °F,Clear.,7 mph,"('73%',)","('29.92 ""Hg',)",10 mi
3225,2012-09-12,22:30,63 °F,Clear.,6 mph,"('83%',)","('29.92 ""Hg',)",10 mi
3226,2012-09-12,23:00,61 °F,Clear.,6 mph,"('88%',)","('29.92 ""Hg',)",10 mi
3227,2012-09-12,23:30,61 °F,Clear.,6 mph,"('88%',)","('29.89 ""Hg',)",10 mi
3228,2012-09-13,00:00,61 °F,Clear.,3 mph,"('83%',)","('29.89 ""Hg',)",10 mi
3229,2012-09-13,00:30,59 °F,Clear.,5 mph,"('88%',)","('29.89 ""Hg',)",10 mi
3230,2012-09-13,01:00,59 °F,Clear.,7 mph,"('88%',)","('29.86 ""Hg',)",10 mi
3231,2012-09-13,01:30,59 °F,Clear.,6 mph,"('82%',)","('29.86 ""Hg',)",10 mi
3232,2012-09-13,02:00,57 °F,Clear.,5 mph,"('88%',)","('29.83 ""Hg',)",6 mi
3233,2012-09-13,02:30,57 °F,Clear.,6 mph,"('88%',)","('29.80 ""Hg',)",6 mi
3234,2012-09-13,03:00,55 °F,Clear.,5 mph,"('88%',)","('29.80 ""Hg',)",6 mi
3235,2012-09-13,04:00,57 °F,Clear.,6 mph,"('77%',)","('29.77 ""Hg',)",6 mi
3236,2012-09-13,04:30,55 °F,Clear.,9 mph,"('82%',)","('29.77 ""Hg',)",10 mi
3237,2012-09-13,05:00,55 °F,Sunny.,8 mph,"('82%',)","('29.77 ""Hg',)",10 mi
3238,2012-09-13,05:30,55 °F,Sunny.,6 mph,"('82%',)","('29.77 ""Hg',)",10 mi
3239,2012-09-13,06:00,57 °F,Sunny.,6 mph,"('72%',)","('29.77 ""Hg',)",10 mi
3240,2012-09-13,06:30,59 °F,Sunny.,7 mph,"('63%',)","('29.74 ""Hg',)",10 mi
3241,2012-09-13,07:00,61 °F,Sunny.,6 mph,"('59%',)","('29.74 ""Hg',)",10 mi
3242,2012-09-13,07:30,61 °F,Sunny.,6 mph,"('59%',)","('29.74 ""Hg',)",10 mi
3243,2012-09-13,08:00,64 °F,Sunny.,6 mph,"('52%',)","('29.71 ""Hg',)",10 mi
3244,2012-09-13,08:30,70 °F,Sunny.,13 mph,"('38%',)","('29.71 ""Hg',)",10 mi
3245,2012-09-13,09:00,73 °F,Sunny.,18 mph,"('31%',)","('29.71 ""Hg',)",10 mi
3246,2012-09-13,10:00,73 °F,Sunny.,10 mph,"('38%',)","('29.71 ""Hg',)",10 mi
3247,2012-09-13,10:30,73 °F,Sunny.,12 mph,"('38%',)","('29.68 ""Hg',)",10 mi
3248,2012-09-13,11:00,73 °F,Sunny.,15 mph,"('36%',)","('29.71 ""Hg',)",10 mi
3249,2012-09-13,11:46,70 °F,Broken clouds.,20 mph,"('50%',)","('29.71 ""Hg',)",N/A
3250,2012-09-13,12:00,63 °F,Broken clouds.,25 mph,"('73%',)","('29.71 ""Hg',)",N/A
3251,2012-09-13,12:30,61 °F,Partly sunny.,24 mph,"('83%',)","('29.71 ""Hg',)",N/A
3252,2012-09-13,13:00,61 °F,Partly sunny.,24 mph,"('83%',)","('29.71 ""Hg',)",N/A
3253,2012-09-13,13:30,61 °F,Partly sunny.,24 mph,"('83%',)","('29.71 ""Hg',)",N/A
3254,2012-09-13,14:00,61 °F,Scattered showers. Partly sunny.,24 mph,"('83%',)","('29.71 ""Hg',)",6 mi
3255,2012-09-13,15:00,57 °F,Light rain. Partly sunny.,24 mph,"('94%',)","('29.74 ""Hg',)",5 mi
3256,2012-09-13,15:30,55 °F,Light rain. Broken clouds.,29 mph,"('88%',)","('29.77 ""Hg',)",6 mi
3257,2012-09-13,16:00,55 °F,Rain. Broken clouds.,29 mph,"('88%',)","('29.80 ""Hg',)",4 mi
3258,2012-09-13,17:00,54 °F,Light rain. Partly cloudy.,23 mph,"('94%',)","('29.83 ""Hg',)",N/A
3259,2012-09-13,17:30,55 °F,Scattered showers. Partly cloudy.,22 mph,"('88%',)","('29.83 ""Hg',)",N/A
3260,2012-09-13,18:00,55 °F,Scattered showers. Passing clouds.,18 mph,"('88%',)","('29.83 ""Hg',)",N/A
3261,2012-09-13,18:30,55 °F,Passing clouds.,20 mph,"('82%',)","('29.86 ""Hg',)",N/A
3262,2012-09-13,18:47,55 °F,Passing clouds.,18 mph,"('82%',)","('29.89 ""Hg',)",N/A
3263,2012-09-13,19:00,54 °F,Passing clouds.,25 mph,"('82%',)","('29.89 ""Hg',)",N/A
3264,2012-09-13,19:30,54 °F,Scattered showers. Passing clouds.,20 mph,"('82%',)","('29.92 ""Hg',)",N/A
3265,2012-09-13,20:00,54 °F,Passing clouds.,23 mph,"('77%',)","('29.92 ""Hg',)",N/A
3266,2012-09-13,20:30,54 °F,Passing clouds.,22 mph,"('67%',)","('29.95 ""Hg',)",N/A
3267,2012-09-13,21:00,54 °F,Partly cloudy.,10 mph,"('67%',)","('29.95 ""Hg',)",N/A
3268,2012-09-13,21:30,52 °F,Passing clouds.,15 mph,"('72%',)","('29.95 ""Hg',)",N/A
3269,2012-09-13,22:00,52 °F,Passing clouds.,17 mph,"('67%',)","('29.95 ""Hg',)",N/A
3270,2012-09-13,23:00,52 °F,Clear.,16 mph,"('62%',)","('29.95 ""Hg',)",10 mi
3271,2012-09-13,23:30,50 °F,Clear.,14 mph,"('67%',)","('29.98 ""Hg',)",10 mi
3272,2012-09-14,00:00,50 °F,Clear.,16 mph,"('67%',)","('29.98 ""Hg',)",10 mi
3273,2012-09-14,00:30,50 °F,Clear.,13 mph,"('67%',)","('29.98 ""Hg',)",10 mi
3274,2012-09-14,01:00,50 °F,Clear.,13 mph,"('67%',)","('29.98 ""Hg',)",10 mi
3275,2012-09-14,02:30,48 °F,Clear.,13 mph,"('66%',)","('29.98 ""Hg',)",10 mi
3276,2012-09-14,03:00,48 °F,Clear.,13 mph,"('66%',)","('30.01 ""Hg',)",10 mi
3277,2012-09-14,03:30,48 °F,Clear.,12 mph,"('66%',)","('30.01 ""Hg',)",10 mi
3278,2012-09-14,04:00,48 °F,Clear.,10 mph,"('62%',)","('30.01 ""Hg',)",10 mi
3279,2012-09-14,04:30,46 °F,Clear.,10 mph,"('71%',)","('30.01 ""Hg',)",10 mi
3280,2012-09-14,05:00,45 °F,Sunny.,13 mph,"('76%',)","('30.04 ""Hg',)",10 mi
3281,2012-09-14,05:30,45 °F,Passing clouds.,13 mph,"('76%',)","('30.04 ""Hg',)",N/A
3282,2012-09-14,06:00,46 °F,Passing clouds.,12 mph,"('62%',)","('30.04 ""Hg',)",N/A
3283,2012-09-14,06:30,48 °F,Passing clouds.,15 mph,"('62%',)","('30.07 ""Hg',)",N/A
3284,2012-09-14,07:00,48 °F,Passing clouds.,15 mph,"('66%',)","('30.07 ""Hg',)",N/A
3285,2012-09-14,07:30,50 °F,Passing clouds.,15 mph,"('58%',)","('30.09 ""Hg',)",N/A
3286,2012-09-14,08:00,52 °F,Passing clouds.,12 mph,"('54%',)","('30.09 ""Hg',)",N/A
3287,2012-09-14,08:30,54 °F,Passing clouds.,12 mph,"('51%',)","('30.09 ""Hg',)",N/A
3288,2012-09-14,09:00,55 °F,Passing clouds.,13 mph,"('44%',)","('30.09 ""Hg',)",N/A
3289,2012-09-14,09:30,57 °F,Sunny.,10 mph,"('41%',)","('30.09 ""Hg',)",10 mi
